Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
vert.x,io.vertx.core.http.impl,EndpointKey,equals,Long Statement,The length of the statement "return ssl == that.ssl && serverAddr.equals(that.serverAddr) && peerAddr.equals(that.peerAddr) && equals(proxyOptions`that.proxyOptions);" is 137.,38
vert.x,io.vertx.core.http.impl,EndpointKey,hashCode,Magic Number,The method contains a magic number: 31,46
vert.x,io.vertx.core.http.impl,EndpointKey,hashCode,Magic Number,The method contains a magic number: 31,46
vert.x,io.vertx.core.http.impl,EndpointKey,hashCode,Magic Number,The method contains a magic number: 31,46
vert.x,io.vertx.core.http.impl,EndpointKey,equals,Long Statement,The length of the statement "return Objects.equals(options1.getHost()`options2.getHost()) && options1.getPort() == options2.getPort() && Objects.equals(options1.getUsername()`options2.getUsername()) && Objects.equals(options1.getPassword()`options2.getPassword());" is 235.,57
vert.x,io.vertx.core.http.impl,Http1xClientConnection,Http1xClientConnection,Long Parameter List,The method has 7 parameters. ,149
vert.x,io.vertx.core.http.impl,Http1xClientConnection,createRequest,Complex Method,Cyclomatic complexity of the method is 11,210
vert.x,io.vertx.core.http.impl,Http1xClientConnection,createRequest,Long Parameter List,The method has 7 parameters. ,210
vert.x,io.vertx.core.http.impl,Http1xClientConnection,beginRequest,Long Parameter List,The method has 7 parameters. ,268
vert.x,io.vertx.core.http.impl,Http1xClientConnection,beginRequest,Long Statement,The length of the statement "stream.trace=tracer.sendRequest(stream.context`SpanKind.RPC`options.getTracingPolicy()`request`operation`headers`HttpUtils.CLIENT_HTTP_REQUEST_TAG_EXTRACTOR);" is 158.,268
vert.x,io.vertx.core.http.impl,Http1xClientConnection,checkLifecycle,Complex Conditional,The conditional expression close || (shutdown && requests.isEmpty() && responses.isEmpty()) is complex.,755
vert.x,io.vertx.core.http.impl,Http1xClientConnection,validateMessage,Long Statement,The length of the statement "if (version != io.netty.handler.codec.http.HttpVersion.HTTP_1_0 && version != io.netty.handler.codec.http.HttpVersion.HTTP_1_1) {" is 129.,774
vert.x,io.vertx.core.http.impl,Http1xClientConnection,handleHttpMessage,Long Statement,The length of the statement "handleResponseBegin(stream`new HttpResponseHead(version`response.status().code()`response.status().reasonPhrase()`new HeadersAdaptor(response.headers())));" is 155.,814
vert.x,io.vertx.core.http.impl,Http1xClientConnection,handleResponseBegin,Complex Conditional,The conditional expression (request.method == HttpMethod.CONNECT && response.statusCode == 200) || (request.method == HttpMethod.GET && request.headers != null && request.headers.contains(CONNECTION`UPGRADE`true) && response.statusCode == 101) is complex.,858
vert.x,io.vertx.core.http.impl,Http1xClientConnection,handleResponseBegin,Complex Method,Cyclomatic complexity of the method is 11,858
vert.x,io.vertx.core.http.impl,Http1xClientConnection,handleResponseBegin,Long Statement,The length of the statement "if (HttpHeaderValues.CLOSE.contentEqualsIgnoreCase(responseConnectionHeader) || HttpHeaderValues.CLOSE.contentEqualsIgnoreCase(requestConnectionHeader)) {" is 154.,858
vert.x,io.vertx.core.http.impl,Http1xClientConnection,handleResponseBegin,Long Statement,The length of the statement "else if (response.version == HttpVersion.HTTP_1_0 && !HttpHeaderValues.KEEP_ALIVE.contentEqualsIgnoreCase(responseConnectionHeader)) {" is 134.,858
vert.x,io.vertx.core.http.impl,Http1xClientConnection,handleResponseBegin,Long Statement,The length of the statement "if ((request.method == HttpMethod.CONNECT && response.statusCode == 200) || (request.method == HttpMethod.GET && request.headers != null && request.headers.contains(CONNECTION`UPGRADE`true) && response.statusCode == 101)) {" is 223.,858
vert.x,io.vertx.core.http.impl,Http1xClientConnection,handleResponseBegin,Magic Number,The method contains a magic number: 100,858
vert.x,io.vertx.core.http.impl,Http1xClientConnection,handleResponseBegin,Magic Number,The method contains a magic number: 200,858
vert.x,io.vertx.core.http.impl,Http1xClientConnection,handleResponseBegin,Magic Number,The method contains a magic number: 101,858
vert.x,io.vertx.core.http.impl,Http1xClientConnection,toWebSocket,Complex Method,Cyclomatic complexity of the method is 12,978
vert.x,io.vertx.core.http.impl,Http1xClientConnection,toWebSocket,Long Parameter List,The method has 9 parameters. ,978
vert.x,io.vertx.core.http.impl,Http1xClientConnection,toWebSocket,Long Statement,The length of the statement "ArrayList<WebSocketClientExtensionHandshaker> extensionHandshakers=initializeWebSocketExtensionHandshakers(client.options());" is 125.,978
vert.x,io.vertx.core.http.impl,Http1xClientConnection,toWebSocket,Long Statement,The length of the statement "p.addBefore("handler"`"webSocketsExtensionsHandler"`new WebSocketClientExtensionHandler(extensionHandshakers.toArray(new WebSocketClientExtensionHandshaker[0])));" is 162.,978
vert.x,io.vertx.core.http.impl,Http1xClientConnection,toWebSocket,Long Statement,The length of the statement "WebSocketClientHandshaker handshaker=newHandshaker(wsuri`version`subp`!extensionHandshakers.isEmpty()`allowOriginHeader`nettyHeaders`maxWebSocketFrameSize`!options.isSendUnmaskedFrames());" is 188.,978
vert.x,io.vertx.core.http.impl,Http1xClientConnection,toWebSocket,Long Statement,The length of the statement "WebSocketImpl ws=new WebSocketImpl(context`Http1xClientConnection.this`version != V00`options.getWebSocketClosingTimeout()`options.getMaxWebSocketFrameSize()`options.getMaxWebSocketMessageSize()`registerWriteHandlers);" is 218.,978
vert.x,io.vertx.core.http.impl,Http1xClientConnection,newHandshaker,Complex Method,Cyclomatic complexity of the method is 9,1080
vert.x,io.vertx.core.http.impl,Http1xClientConnection,newHandshaker,Long Parameter List,The method has 8 parameters. ,1080
vert.x,io.vertx.core.http.impl,Http1xClientConnection,newHandshaker,Long Statement,The length of the statement "WebSocketDecoderConfig config=WebSocketDecoderConfig.newBuilder().expectMaskedFrames(false).allowExtensions(allowExtensions).maxFramePayloadLength(maxFramePayloadLength).allowMaskMismatch(false).closeOnProtocolViolation(false).build();" is 235.,1080
vert.x,io.vertx.core.http.impl,Http1xClientConnection,newHandshaker,Long Statement,The length of the statement "return new WebSocketClientHandshaker13(webSocketURL`V13`subprotocol`allowExtensions`customHeaders`maxFramePayloadLength`performMasking`false`-1){" is 145.,1080
vert.x,io.vertx.core.http.impl,Http1xClientConnection,newHandshaker,Long Statement,The length of the statement "return new WebSocketClientHandshaker08(webSocketURL`V08`subprotocol`allowExtensions`customHeaders`maxFramePayloadLength`performMasking`false`-1){" is 145.,1080
vert.x,io.vertx.core.http.impl,Http1xClientConnection,newHandshaker,Long Statement,The length of the statement "return new WebSocketClientHandshaker07(webSocketURL`V07`subprotocol`allowExtensions`customHeaders`maxFramePayloadLength`performMasking`false`-1){" is 145.,1080
vert.x,io.vertx.core.http.impl,Http1xClientConnection,initializeWebSocketExtensionHandshakers,Long Statement,The length of the statement "extensionHandshakers.add(new PerMessageDeflateClientExtensionHandshaker(options.getWebSocketCompressionLevel()`ZlibCodecFactory.isSupportingWindowSizeAndMemLevel()`PerMessageDeflateServerExtensionHandshaker.MAX_WINDOW_SIZE`options.getWebSocketCompressionAllowClientNoContext()`options.getWebSocketCompressionRequestServerNoContext()));" is 335.,1165
vert.x,io.vertx.core.http.impl,Http1xClientConnection,handleClosed,Complex Method,Cyclomatic complexity of the method is 10,1201
vert.x,io.vertx.core.http.impl,Http1xClientConnection,handleIdle,Complex Conditional,The conditional expression webSocket == null && responses.isEmpty() && requests.isEmpty() is complex.,1247
vert.x,io.vertx.core.http.impl,Http1xClientConnection,expirationTimestampOf,Magic Number,The method contains a magic number: 1000,1345
vert.x,io.vertx.core.http.impl,Http1xConnectionBase,sizeof,Complex Method,Cyclomatic complexity of the method is 11,162
vert.x,io.vertx.core.http.impl,Http1xServerConnection,Http1xServerConnection,Long Identifier,The length of the field handle100ContinueAutomatically is 30.,112
vert.x,io.vertx.core.http.impl,Http1xServerConnection,Http1xServerConnection,Long Parameter List,The method has 7 parameters. ,112
vert.x,io.vertx.core.http.impl,Http1xServerConnection,handleNext,Long Statement,The length of the statement "Handler<HttpServerRequest> handler=next_.nettyRequest().decoderResult().isSuccess() ? requestHandler : invalidRequestHandler;" is 125.,242
vert.x,io.vertx.core.http.impl,Http1xServerConnection,createWebSocket,Long Statement,The length of the statement "webSocket=new ServerWebSocketImpl(promise.context()`this`handshaker.version() != WebSocketVersion.V00`options.getWebSocketClosingTimeout()`request`handshaker`options.getMaxWebSocketFrameSize()`options.getMaxWebSocketMessageSize()`options.isRegisterWebSocketWriteHandlers());" is 274.,294
vert.x,io.vertx.core.http.impl,Http1xServerConnection,createHandshaker,Long Statement,The length of the statement "WebSocketDecoderConfig config=WebSocketDecoderConfig.newBuilder().allowExtensions(options.getPerMessageWebSocketCompressionSupported() || options.getPerFrameWebSocketCompressionSupported()).maxFramePayloadLength(options.getMaxWebSocketFrameSize()).allowMaskMismatch(options.isAcceptUnmaskedFrames()).closeOnProtocolViolation(false).build();" is 340.,328
vert.x,io.vertx.core.http.impl,Http1xServerConnection,createHandshaker,Long Statement,The length of the statement "request.response().putHeader(HttpHeaderNames.SEC_WEBSOCKET_VERSION`WebSocketVersion.V13.toHttpHeaderValue()).setStatusCode(UPGRADE_REQUIRED.code()).end();" is 154.,328
vert.x,io.vertx.core.http.impl,Http1xServerConnection,write103EarlyHints,Long Statement,The length of the statement "chctx.writeAndFlush(new DefaultFullHttpResponse(HTTP_1_1`HttpResponseStatus.EARLY_HINTS`Unpooled.buffer(0)`headers`EmptyHttpHeaders.INSTANCE)).addListener(promise);" is 164.,465
vert.x,io.vertx.core.http.impl,Http1xServerRequest,pendingQueue,Magic Number,The method contains a magic number: 8,127
vert.x,io.vertx.core.http.impl,Http1xServerRequest,webSocket,Long Statement,The length of the statement "request=new DefaultFullHttpRequest(request.protocolVersion()`request.method()`request.uri()`body.getByteBuf()`request.headers()`EmptyHttpHeaders.INSTANCE);" is 155.,447
vert.x,io.vertx.core.http.impl,Http1xServerRequest,webSocket,Magic Number,The method contains a magic number: 8192,447
vert.x,io.vertx.core.http.impl,Http1xServerRequest,webSocket,Magic Number,The method contains a magic number: 413,447
vert.x,io.vertx.core.http.impl,Http1xServerRequest,setExpectMultipart,Long Statement,The length of the statement "throw new IllegalStateException("Request method must be one of POST` PUT` PATCH or DELETE to decode a multipart request");" is 122.,483
vert.x,io.vertx.core.http.impl,Http1xServerRequest,reportRequestBegin,Long Statement,The length of the statement "trace=tracer.receiveRequest(context`SpanKind.RPC`conn.tracingPolicy()`this`request.method().name()`request.headers()`HttpUtils.SERVER_REQUEST_TAG_EXTRACTOR);" is 157.,602
vert.x,io.vertx.core.http.impl,Http1xServerRequest,endDecode,Empty catch clause,The method has an empty catch block.,613
vert.x,io.vertx.core.http.impl,Http1xServerRequest,handleException,Complex Method,Cyclomatic complexity of the method is 8,639
vert.x,io.vertx.core.http.impl,Http1xServerRequest,routed,Complex Conditional,The conditional expression METRICS_ENABLED && !response.ended() && conn.metrics != null is complex.,724
vert.x,io.vertx.core.http.impl,Http1xServerRequestHandler,handle,Magic Number,The method contains a magic number: 101,38
vert.x,io.vertx.core.http.impl,Http1xServerRequestHandler,handle,Magic Number,The method contains a magic number: 400,38
vert.x,io.vertx.core.http.impl,Http1xServerRequestHandler,handle,Magic Number,The method contains a magic number: 501,38
vert.x,io.vertx.core.http.impl,Http1xServerResponse,Http1xServerResponse,Long Parameter List,The method has 6 parameters. ,103
vert.x,io.vertx.core.http.impl,Http1xServerResponse,Http1xServerResponse,Long Statement,The length of the statement "this.keepAlive=(version == HttpVersion.HTTP_1_1 && !request.headers().contains(io.vertx.core.http.HttpHeaders.CONNECTION`HttpHeaders.CLOSE`true)) || (version == HttpVersion.HTTP_1_0 && request.headers().contains(io.vertx.core.http.HttpHeaders.CONNECTION`HttpHeaders.KEEP_ALIVE`true));" is 284.,103
vert.x,io.vertx.core.http.impl,Http1xServerResponse,setStatusCode,Long Statement,The length of the statement "status=statusMessage != null ? new HttpResponseStatus(statusCode`statusMessage) : HttpResponseStatus.valueOf(statusCode);" is 121.,148
vert.x,io.vertx.core.http.impl,Http1xServerResponse,completeHandshake,Magic Number,The method contains a magic number: 101,418
vert.x,io.vertx.core.http.impl,Http1xServerResponse,sendFile,Complex Method,Cyclomatic complexity of the method is 8,449
vert.x,io.vertx.core.http.impl,Http1xServerResponse,prepareHeaders,Complex Conditional,The conditional expression contentLength >= 0 && !headers.contains(HttpHeaders.CONTENT_LENGTH) && !headers.contains(HttpHeaders.TRANSFER_ENCODING) is complex.,634
vert.x,io.vertx.core.http.impl,Http1xServerResponse,prepareHeaders,Complex Method,Cyclomatic complexity of the method is 8,634
vert.x,io.vertx.core.http.impl,Http1xServerResponse,prepareHeaders,Long Statement,The length of the statement "if (contentLength >= 0 && !headers.contains(HttpHeaders.CONTENT_LENGTH) && !headers.contains(HttpHeaders.TRANSFER_ENCODING)) {" is 126.,634
vert.x,io.vertx.core.http.impl,Http1xServerResponse,write,Complex Conditional,The conditional expression !headWritten && !headers.contains(HttpHeaders.TRANSFER_ENCODING) && !headers.contains(HttpHeaders.CONTENT_LENGTH) is complex.,679
vert.x,io.vertx.core.http.impl,Http1xServerResponse,write,Long Statement,The length of the statement "else if (!headWritten && !headers.contains(HttpHeaders.TRANSFER_ENCODING) && !headers.contains(HttpHeaders.CONTENT_LENGTH)) {" is 125.,679
vert.x,io.vertx.core.http.impl,Http1xServerResponse,write,Long Statement,The length of the statement "throw new IllegalStateException("You must set the Content-Length header to be the total size of the message " + "body BEFORE sending any data if you are not using HTTP chunked encoding.");" is 188.,679
vert.x,io.vertx.core.http.impl,Http1xUpgradeToH2CHandler,channelRead,Complex Method,Cyclomatic complexity of the method is 23,48
vert.x,io.vertx.core.http.impl,Http1xUpgradeToH2CHandler,channelRead,Long Method,The method has 108 lines of code.,48
vert.x,io.vertx.core.http.impl,Http1xUpgradeToH2CHandler,channelRead,Magic Number,The method contains a magic number: 7,48
vert.x,io.vertx.core.http.impl,Http1xUpgradeToH2CHandler,channelRead,Magic Number,The method contains a magic number: 14,48
vert.x,io.vertx.core.http.impl,Http1xUpgradeToH2CHandler,channelRead,Magic Number,The method contains a magic number: 2,48
vert.x,io.vertx.core.http.impl,Http1xUpgradeToH2CHandler,channelRead,Magic Number,The method contains a magic number: 3,48
vert.x,io.vertx.core.http.impl,Http2ClientConnection,concurrency,Long Statement,The length of the statement "long http2MaxConcurrency=client.options().getHttp2MultiplexingLimit() <= 0 ? Long.MAX_VALUE : client.options().getHttp2MultiplexingLimit();" is 139.,74
